id,INCIDENT,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT,PRECINCT,OFFENSE_CODE,OFFENSE_TYPE,OFFENSE_CATEGORY,MJ_RELATION_TYPE,NEIGHBORHOOD
859,2015404577,17-Jul-15,18-Jul-15,18-Jul-15,1705 N FRANKLIN ST,3149375,1696184,6,622,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",city-park-west
860,201437588,28-Aug-13,30-Dec-13,22-Jan-14,4095 N JACKSON ST,3156492,1707155,2,212,2699,DRUG - FRAUD TO OBTAIN,All Other Crimes,"INDUSTRY",elyria-swansea
861,2014466327,3-Sep-14,3-Sep-14,3-Sep-14,440 S LEYDEN ST,3164621,1683470,3,322,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",washington-virginia-vale
862,2014359258,11-Jul-14,12-Jul-14,12-Jul-14,2744 W 4TH AVE,3134638,1688149,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
863,2014325040,25-Jun-14,25-Jun-14,25-Jun-14,3926 N RACE ST,3150842,1706584,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
864,2015319396,9-Jun-15,,9-Jun-15,2205 19TH ST,3139791,1701939,6,612,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",union-station
865,2014677690,22-Dec-14,23-Dec-14,23-Dec-14,2440 W EVANS AVE,3135979,1672359,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
866,2014320627,21-Jun-14,22-Jun-14,22-Jun-14,1441 W 46TH AVE,3139203,1709625,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
867,2014214477,28-Apr-14,,28-Apr-14,4125 N ELATI ST,3142294,1706924,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",globeville
868,2014377583,20-Jul-14,21-Jul-14,21-Jul-14,870 N NAVAJO ST,3139520,1691139,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
869,2014677313,22-Dec-14,,22-Dec-14,3600 MORRISON RD,3130796,1683641,4,412,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",westwood
870,2014677313,22-Dec-14,,22-Dec-14,3600 MORRISON RD,3130796,1683641,4,412,5213,WEAPON- UNLAWFUL DISCHARGE OF,Weapons Offense,"NON-INDUSTRY",westwood
871,2015130256,9-Mar-15,9-Mar-15,9-Mar-15,1810 S BROADWAY ST,3144328,1674322,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
872,201431577,19-Jan-14,19-Jan-14,19-Jan-14,5194 N WASHINGTON ST,3146706,1713375,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
873,2014327458,26-Jun-14,26-Jun-14,26-Jun-14,1005 N FEDERAL BLVD,3133440,1692262,1,122,2399,THEFT - OTHER,Larceny,"INDUSTRY",villa-park
874,2014294631,9-Jun-14,9-Jun-14,9-Jun-14,5098 N PARIS ST,3183080,1713539,5,511,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",montbello
875,2014623271,22-Nov-14,,23-Nov-14,5077 N COLORADO BLVD,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
876,2015336116,17-Jun-15,17-Jun-15,17-Jun-15,5140 N CLARKSON ST,3147033,1713064,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
877,2015405145,18-Jul-15,18-Jul-15,18-Jul-15,400 S LIPAN ST,3140355,1683657,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
878,2015255876,10-May-15,10-May-15,10-May-15,4802 N BRIGHTON BLVD,3150010,1710984,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
879,20146006522,18-Jul-14,19-Jul-14,19-Jul-14,6300 E HAMPDEN AVE,3164363,1662952,3,324,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",hampden-south
880,2014597947,9-Nov-14,9-Nov-14,9-Nov-14,4095 N JACKSON ST,3156492,1707155,2,212,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",elyria-swansea
881,201517080,9-Jan-15,9-Jan-15,9-Jan-15,2028 E COLFAX AVE,3151143,1694813,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cheesman-park
882,2017327174,20-May-17,,20-May-17,830 N WYANDOT ST,3136846,1691184,1,123,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",lincoln-park
883,2014577993,30-Oct-14,,30-Oct-14,24TH ST / CURTIS ST,3144758,1700181,6,621,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",five-points
884,20165003234,14-Aug-16,15-Aug-16,15-Aug-16,2777 S COLORADO BLVD,3157354,1667895,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
885,2014486266,14-Sep-14,14-Sep-14,14-Sep-14,1133 S BANNOCK ST,3143409,1678844,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
886,2015120690,4-Mar-15,4-Mar-15,4-Mar-15,1191 S BANNOCK ST,3143412,1678505,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
887,2014638118,1-Dec-14,1-Dec-14,1-Dec-14,926 S TENNYSON ST,3128476,1680115,4,412,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",westwood
888,2017251547,18-Apr-17,18-Apr-17,18-Apr-17,4707 N LIPAN ST,3139981,1710191,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
889,2017103812,8-Feb-17,8-Feb-17,14-Feb-17,4935 N YORK ST,3151484,1711832,2,212,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",elyria-swansea
890,2014487483,14-Sep-14,14-Sep-14,14-Sep-14,1600 LITTLE RAVEN ST,3139281,1700197,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station
891,2014645529,5-Dec-14,5-Dec-14,5-Dec-14,3888 E MEXICO AVE,3157004,1674967,3,312,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cory-merrill
892,2014645602,5-Dec-14,5-Dec-14,5-Dec-14,1411 N STUART ST,3128480,1694328,1,122,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",west-colfax
893,2014583579,2-Nov-14,2-Nov-14,2-Nov-14,1617 W 12TH AVE,3138204,1693133,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
894,20149509375,2-Jun-14,2-Jun-14,4-Jun-14,2568 S BROADWAY ST,3144350,1669345,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",rosedale
895,201511652,6-Jan-15,6-Jan-15,7-Jan-15,501 W 40TH AVE,3142275,1706457,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
896,2014610197,16-Nov-14,16-Nov-14,16-Nov-14,2615 WALNUT ST,3144495,1701971,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
897,2016175542,19-Mar-16,19-Mar-16,20-Mar-16,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
898,2016105080,18-Feb-16,18-Feb-16,18-Feb-16,333 W ELLSWORTH AVE,3142601,1686463,3,311,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",baker
899,20147115,5-Jan-14,5-Jan-14,5-Jan-14,2568 S BROADWAY ST,3144350,1669345,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
900,20145803,3-Jan-14,4-Jan-14,4-Jan-14,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
901,201458037,3-Feb-14,3-Feb-14,3-Feb-14,2420 S COLORADO BLVD,3157568,1670426,3,314,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",university-hills
902,201479798,15-Feb-14,15-Feb-14,15-Feb-14,2609 WALNUT ST,3144463,1701934,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
903,2015396027,14-Jul-15,14-Jul-15,14-Jul-15,1920 S CHEROKEE ST,3143325,1673588,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
904,2016458054,19-Jul-16,19-Jul-16,20-Jul-16,505 N BRYANT ST,3135352,1688992,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
905,2014523871,3-Oct-14,3-Oct-14,3-Oct-14,4935 N PEARL ST,3146007,1711682,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
906,2015136147,12-Mar-15,12-Mar-15,12-Mar-15,2427 S ST PAUL ST,3154469,1670289,3,314,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university-park
907,2016324107,24-May-16,24-May-16,24-May-16,1355 S INCA ST,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
908,2015750975,27-Dec-15,27-Dec-15,28-Dec-15,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
909,2014691540,31-Dec-14,,31-Dec-14,6201 E 14TH AVE,3164240,1694508,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montclair
910,2014663585,15-Dec-14,,15-Dec-14,4625 E COLFAX AVE,3159406,1695079,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",south-park-hill
911,201799201,12-Feb-17,,12-Feb-17,580 S SHERIDAN BLVD,3125820,1682440,4,412,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",westwood
912,2014504017,23-Sep-14,23-Sep-14,23-Sep-14,762 N KALAMATH ST,3140710,1690636,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
913,2017325694,4-Feb-17,4-May-17,19-May-17,1178 S KALAMATH ST,3140643,1678536,4,422,2399,THEFT - OTHER,Larceny,"INDUSTRY",ruby-hill
914,2016293806,11-May-16,11-May-16,11-May-16,11100 E 51ST AVE,3180335,1713149,5,511,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",montbello
915,2016262891,27-Apr-16,,27-Apr-16,5055 E 38TH AVE,3160638,1705682,2,221,1202,ROBBERY - BUSINESS,Robbery-Business,"NON-INDUSTRY",northeast-park-hill
916,2015624172,11-Oct-15,19-Oct-15,25-Oct-15,432 S BROADWAY ST,3144200,1683431,3,312,2399,THEFT - OTHER,Larceny,"INDUSTRY",washington-park-west
917,2015171263,29-Mar-15,29-Mar-15,29-Mar-15,120 S KALAMATH ST,3140718,1685493,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
918,2017152781,7-Mar-17,,7-Mar-17,2207 N HOOKER ST,3132526,1698468,1,121,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",sloan-lake
919,2017458806,12-Jul-17,12-Jul-17,12-Jul-17,2036 N PERRY ST,3129630,1697780,1,121,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",sloan-lake
920,2016494768,5-Aug-16,5-Aug-16,5-Aug-16,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
921,2016183372,24-Mar-16,,24-Mar-16,7739 E COLFAX AVE,3169284,1695129,2,223,2005,ARSON - BUSINESS,All Other Crimes,"INDUSTRY",east-colfax
922,2016290985,10-May-16,10-May-16,10-May-16,1350 S SHERIDAN BLVD,3125828,1677225,4,421,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",mar-lee
923,2015654331,7-Nov-15,8-Nov-15,8-Nov-15,1579 N FRANKLIN ST,3149408,1695403,6,622,2308,THEFT - FROM BLDG,Larceny,"NON-INDUSTRY",city-park-west
924,2014530405,6-Oct-14,6-Oct-14,6-Oct-14,9995 E HARVARD AVE,3176427,1670675,3,323,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",hampden
925,2016207131,3-Apr-16,,4-Apr-16,1660 N PEARL ST,3146341,1695869,6,621,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",north-capitol-hill
926,2015111534,26-Feb-15,27-Feb-15,27-Feb-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
927,2015185154,5-Apr-15,5-Apr-15,5-Apr-15,432 S BROADWAY ST,3144200,1683431,3,312,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",washington-park-west
928,201512831,7-Jan-15,7-Jan-15,7-Jan-15,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
929,2016446788,15-Jul-16,15-Jul-16,15-Jul-16,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
930,2017152781,7-Mar-17,,7-Mar-17,2207 N HOOKER ST,3132526,1698468,1,121,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",sloan-lake
931,2014566258,23-Oct-14,23-Oct-14,24-Oct-14,1955 S BANNOCK ST,3143512,1673321,3,313,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",overland
932,2015715589,9-Dec-15,,9-Dec-15,1505 S FEDERAL BLVD,3133463,1676221,4,421,1313,ASSAULT - DV,Simple Assault,"NON-INDUSTRY",mar-lee
933,2015530490,13-Sep-15,13-Sep-15,13-Sep-15,2209 W 32ND AVE,3136866,1702905,1,113,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",highland
934,2015530593,13-Sep-15,13-Sep-15,13-Sep-15,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee
935,2015362608,28-Jun-15,28-Jun-15,29-Jun-15,509 W 6TH AVE,3142269,1689629,1,123,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",lincoln-park
936,2015678955,20-Nov-15,,21-Nov-15,1269 N ELATI ST,3142214,1693562,6,611,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",civic-center
937,2015554576,24-Sep-15,24-Sep-15,24-Sep-15,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
938,2015274843,18-May-15,19-May-15,19-May-15,1155 S CHEROKEE ST,3143076,1678660,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
939,2015732961,18-Dec-15,18-Dec-15,18-Dec-15,3930 BLAKE ST,3148766,1706573,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
940,2015558049,25-Sep-15,,25-Sep-15,985 S LOGAN ST,3145350,1679861,3,312,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",washington-park-west
941,201555357,28-Jan-15,29-Jan-15,29-Jan-15,4105 N JASON ST,3140597,1706917,1,112,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",sunnyside
942,2015573702,2-Oct-15,2-Oct-15,2-Oct-15,777 N UMATILLA ST,3137179,1690589,1,123,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,"INDUSTRY",lincoln-park
943,2015358720,27-Jun-15,,27-Jun-15,N BROADWAY ST / W COLFAX AVE,3144156,1694853,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",civic-center
944,2016186990,25-Mar-16,25-Mar-16,25-Mar-16,3638 N MARION ST,3148449,1704970,2,211,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",cole
945,2015288425,26-May-15,26-May-15,26-May-15,1172 W VIRGINIA AVE,3140410,1682901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
946,2015233175,29-Apr-15,29-Apr-15,29-Apr-15,1798 W MISSISSIPPI AVE,3138325,1678939,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
947,2015233198,29-Apr-15,29-Apr-15,29-Apr-15,1197 S BANNOCK ST,3143410,1678439,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
948,2015681667,21-Nov-15,,21-Nov-15,2748 W ALAMEDA AVE,3134512,1684157,4,412,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",athmar-park
949,2015415209,23-Jul-15,23-Jul-15,23-Jul-15,12005 E 37TH AVE,3183330,1705391,5,512,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",stapleton
950,2015362349,28-Jun-15,28-Jun-15,29-Jun-15,1133 W 8TH AVE,3139947,1690849,1,123,1212,ROBBERY - CAR JACKING,Robbery-Street-Res,"NON-INDUSTRY",lincoln-park
951,2015362349,28-Jun-15,28-Jun-15,29-Jun-15,1133 W 8TH AVE,3139947,1690849,1,123,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",lincoln-park
952,2015466636,15-Aug-15,,15-Aug-15,363 S BROADWAY ST,3143133,1683842,3,312,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",baker
953,201577977,7-Feb-15,7-Feb-15,9-Feb-15,256 N KING ST,3131270,1687701,4,411,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",barnum
954,2014626925,25-Nov-14,25-Nov-14,25-Nov-14,W GILL PL / S LIPAN ST,3140258,1682014,4,412,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"NON-INDUSTRY",athmar-park
955,2015282902,23-May-15,23-May-15,23-May-15,1255 W VIRGINIA AVE,3139724,1683088,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
956,2015445907,5-Aug-15,6-Aug-15,6-Aug-15,1100 N YUMA CT,3136556,1692610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
957,2015557881,25-Sep-15,,25-Sep-15,2383 S DOWNING ST,3148170,1670597,3,313,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",rosedale
958,201679518,7-Feb-16,7-Feb-16,7-Feb-16,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
959,2015338458,18-Jun-15,18-Jun-15,18-Jun-15,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
960,2015518834,5-Sep-15,7-Sep-15,7-Sep-15,1965 N QUINCE ST,3167996,1697428,2,223,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",east-colfax
961,2015471936,18-Aug-15,18-Aug-15,18-Aug-15,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
962,2016323097,24-May-16,24-May-16,24-May-16,4400 N GRAPE ST,3161828,1708842,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
963,20177133,4-Jan-17,,4-Jan-17,445 N FEDERAL BLVD,3133474,1688828,4,411,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",barnum
964,2016255816,25-Apr-16,25-Apr-16,25-Apr-16,4571 N IVY ST,3162941,1709422,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
965,2015531084,12-Sep-15,12-Sep-15,13-Sep-15,5615 E MINNESOTA DR,3162756,1678556,3,322,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",virginia-village
966,201585235,12-Feb-15,,12-Feb-15,432 S BROADWAY ST,3144200,1683431,3,312,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"INDUSTRY",washington-park-west
967,2016505894,10-Aug-16,10-Aug-16,10-Aug-16,4501 N ADAMS ST,3154888,1709132,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
968,2015486521,24-Aug-15,24-Aug-15,24-Aug-15,1818 N MARION ST,3148508,1696776,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",city-park-west
969,201519372,11-Jan-15,11-Jan-15,11-Jan-15,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
970,201497046,22-Feb-14,,24-Feb-14,4 S SANTA FE DR,3141171,1686159,3,311,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",baker
971,2015554402,24-Sep-15,24-Sep-15,24-Sep-15,2615 WELTON ST,3146483,1700009,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
972,201550789,26-Jan-15,,27-Jan-15,835 E 50TH AVE,3147226,1712486,1,112,2206,BURGLARY - POSS. OF TOOLS,All Other Crimes,"INDUSTRY",globeville
973,2015312715,6-Jun-15,6-Jun-15,6-Jun-15,6302 E COLFAX AVE,3164607,1694932,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
974,2015581791,6-Oct-15,6-Oct-15,6-Oct-15,3435 S YOSEMITE ST,3173094,1663999,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden
975,201552311,27-Jan-15,27-Jan-15,27-Jan-15,1112 N BROADWAY ST,3144210,1692664,6,623,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",capitol-hill
976,2015358511,26-Jun-15,27-Jun-15,27-Jun-15,5077 N COLORADO BLVD,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
977,2016580819,10-Sep-16,10-Sep-16,10-Sep-16,2724 N CLAYTON ST,3153364,1700796,2,213,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"NON-INDUSTRY",skyland
978,2015697554,30-Nov-15,30-Nov-15,30-Nov-15,2480 W WATER AVE,3136020,1668978,4,422,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",college-view-south-platte
979,2015413336,21-Jul-15,22-Jul-15,22-Jul-15,1355 S INCA ST,3141186,1677383,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
980,2015532767,14-Sep-15,14-Sep-15,14-Sep-15,54 N LIPAN ST,3140258,1686675,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
981,201493205,22-Feb-14,22-Feb-14,22-Feb-14,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
982,2015483572,22-Aug-15,23-Aug-15,23-Aug-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
983,2015483574,23-Aug-15,23-Aug-15,23-Aug-15,400 S LIPAN ST,3140355,1683657,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
984,2015345256,21-Jun-15,21-Jun-15,21-Jun-15,2600 W BARBERRY PL,3135125,1691153,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
985,2016256451,25-Apr-16,,25-Apr-16,3121 E COLFAX AVE,3154503,1695054,2,213,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",city-park
986,2015300275,30-May-15,31-May-15,31-May-15,4902 E SMITH RD,3160325,1707718,2,221,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",northeast-park-hill
987,2015350936,23-Jun-15,23-Jun-15,23-Jun-15,1395 S ACOMA ST,3143834,1677166,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
988,2015445728,6-Aug-15,6-Aug-15,6-Aug-15,1240 S BANNOCK ST,3143559,1678125,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
989,2015573702,2-Oct-15,2-Oct-15,2-Oct-15,777 N UMATILLA ST,3137179,1690589,1,123,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"INDUSTRY",lincoln-park
990,201550947,26-Jan-15,26-Jan-15,26-Jan-15,2291 S KALAMATH ST,3140449,1671192,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
991,201538837,21-Jan-15,21-Jan-15,21-Jan-15,4550 S KIPLING ST,3110151,1655944,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",marston
992,2015242578,3-May-15,3-May-15,3-May-15,E COLFAX AVE / N COOK ST,3155322,1694953,2,213,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",congress-park
993,2015271235,17-May-15,,17-May-15,2800 BLOCK LARIMER ST,3145430,1702285,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
994,2015687783,24-Nov-15,24-Nov-15,24-Nov-15,1555 N LAFAYETTE ST,3148688,1695242,6,622,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",city-park-west
995,2016300518,14-May-16,14-May-16,14-May-16,3835 N ELM ST,3160273,1705814,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
996,201661867,29-Jan-16,29-Jan-16,29-Jan-16,1861 S JACKSON ST,3156636,1674038,3,314,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",university-park
997,2015694523,28-Nov-15,28-Nov-15,28-Nov-15,770 N HUDSON ST,3162124,1690789,2,222,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",hale
998,2016744755,21-Nov-16,21-Nov-16,21-Nov-16,2001 S BROADWAY ST,3144120,1673026,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
999,2016520005,16-Aug-16,16-Aug-16,16-Aug-16,1075 S JASON ST,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
1000,2016457523,19-Jul-16,19-Jul-16,19-Jul-16,4765 N FEDERAL BLVD,3133316,1710497,1,111,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",berkeley
1001,2016405818,28-Jun-16,28-Jun-16,28-Jun-16,3400 S ONEIDA WAY,3166538,1663587,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden
